City,Grad+/Pro_Rate,HS_Grad,No_HS_Diploma,Median_Earnings,Unemployment_Rate,Population,Crime_Rate,Vacancy_Rate,Enforcement_Rate,Poverty_Rate,Pub_Health_Rate,Priv_Health_Rate
ames,0.6086198081145298,3734.0,343.0,16421.0,0.06887337768568001,68237.0,0.019168486305083752,0.0550195473620028,0.001172384483491361,0.24204605060864218,0.18403587987514775,0.8206006242613413
bettendorf,0.5380599394229236,4143.0,323.0,50896.0,0.011099392295715936,36972.0,0.014064697609001406,0.10168644597126796,0.001379422265498215,0.048061289166919284,0.23783456661073363,0.8588287073969136
burlington,0.18798872280440448,7822.0,757.0,25914.0,0.042599434905455334,3072.0,0.027669270833333332,0.10526315789473684,0.0026041666666666665,0.2324713409757398,0.5358920767623029,0.5732851985559567
cedar rapids,0.3171264531852063,24477.0,4899.0,37546.0,0.049345308949247914,134007.0,0.036027968688202856,0.0701850098682627,0.0021192922757766386,0.15596929484174857,0.34097453687957735,0.7310009145258448
clinton,0.18142522663144625,7148.0,1329.0,31999.0,0.04499826929733472,2489.0,0.04861390116512656,0.13524830416213046,0.0032141422257934912,0.1972273083965472,0.48644805446632483,0.6449347179730254
coralville,0.6314543889845095,1906.0,772.0,31860.0,0.04890347366736033,22035.0,0.03453596550941684,0.00522591181273816,0.0017699115044247787,0.1205571342059906,0.32409302325581396,0.7864651162790698
council bluffs,0.22351969804199104,13328.0,3215.0,31810.0,0.03626538389454614,62427.0,0.06670190782834351,0.08589046593935856,0.0021465071203165295,0.11697762123905567,0.4009255638117586,0.6704960239864425
davenport,0.26155349010932183,19898.0,4376.0,37226.0,0.05123868463031654,5814.0,0.01393188854489164,0.0883637411603006,0.0025799793601651187,0.15675987724966325,0.3881984167390415,0.6558453874796601
des moines,0.2719902970145196,41092.0,9577.0,33844.0,0.06293712265480227,218384.0,0.048268188145651696,0.06314955444423864,0.0020605905194519747,0.15483668042357293,0.4435637882536666,0.621588567880561
dubuque,0.3360217815678619,13435.0,1510.0,30549.0,0.03220987769582672,57973.0,0.018474117261483795,0.11267075603055733,0.0019319338312662792,0.16308148582099116,0.3933421400264201,0.7144341699691765
fort dodge,0.1808854961832061,5695.0,1439.0,32320.0,0.02759084791386272,23973.0,0.0346639969966212,0.04342507645259939,0.0017936845617986903,0.12047894710801049,0.42185574827030614,0.6238745142640508
iowa,0.6214613432253027,5213.0,886.0,20964.0,0.04028277690367912,3262.0,0.04414469650521153,0.09366809215064147,0.005518087063151441,0.25908959537572257,0.24575033823155132,0.8223112266084417
marshall,0.1981042654028436,6570.0,1512.0,29409.0,0.06638366390982947,1297.0,0.01233616037008481,0.09040027137042063,0.0020008575103615837,0.22045540796963947,0.49353897457273865,0.6019932547652431
mason,0.24589238036557814,6283.0,1051.0,35377.0,0.022667170381564034,8483.0,0.012024048096192385,0.06167594491649575,0.0015324767181421667,0.07174853259190608,0.43872154518280065,0.7499808385069364
muscatine,0.18093797276853252,6727.0,1226.0,30403.0,0.05725330026985632,23823.0,0.015573185576963439,0.11489663738798687,0.001721025899340973,0.11630820630611818,0.3576111923157235,0.6714136562956776
ottumwa,0.18103870651641352,5770.0,1708.0,33008.0,0.061673677884615384,24488.0,0.04712512250898399,0.07688904618651567,0.0020826527278667104,0.1699754532535205,0.4329245002758562,0.6084114925943216
urbandale,0.5158779191894229,5309.0,652.0,46318.0,0.024813025864755374,44541.0,0.010866392761725152,0.02316307019939907,0.00134707348285849,0.07062375100982185,0.2641665781366196,0.8195686816105386
waterloo,0.24095242298525907,17220.0,2828.0,31592.0,0.07392269380684278,67723.0,0.02956159650340357,0.12418423694779117,0.0019195841885326994,0.16335676493952248,0.4829508835564082,0.6343020728727948
derby,0.40857366488048646,3168.0,706.0,39324.0,0.054267947993216506,12468.0,0.02133461661854347,0.0330931158733169,0.0028873917228103944,0.06885449822558812,0.31858210612003257,0.7795826241397174
emporia,0.2548171451042076,4874.0,1040.0,21316.0,0.0897662108513454,24747.0,0.022386551905281448,0.15223029045643152,0.0019396290459449631,0.19408834816689802,0.2824421451702077,0.6569781217913278
gardner,0.4199029126213592,2739.0,667.0,41146.0,0.03553120028283543,22229.0,0.009402132349633361,0.0880441446965052,0.0017094786090242477,0.1581263078821699,0.25245026686074723,0.8273653566229986
hays,0.4063270010333042,3099.0,230.0,30848.0,0.057437883188125205,20894.0,0.01991002201588973,0.10504457050243111,0.0019144251938355509,0.19420547809749827,0.2596908442330559,0.7788822829964328
hutchinson,0.23322186795240687,6872.0,1406.0,26402.0,0.04056118119590428,40431.0,0.035962504019193195,0.1344575105391613,0.0025722836437387154,0.15868304614285322,0.3929797787104159,0.680792500136262
kansas,0.19276453452590983,31872.0,9830.0,30127.0,0.056808419243986254,721.0,0.0013869625520110957,0.10788850370974573,0.0013869625520110957,0.22195353999841433,0.3740150736553614,0.5174519724879437
lenexa,0.567056794382161,6720.0,955.0,47881.0,0.03016821062896148,56240.0,0.015078236130867709,0.08931848770341368,0.0024004267425320057,0.05193604524690015,0.2484257382744644,0.8016430225825131
manhattan,0.49800256274967963,3802.0,743.0,18038.0,0.06219394279654409,8121.0,0.005294914419406477,0.20278969957081544,0.0013545129910109593,0.2763890582449295,0.20503617191422885,0.8170761190976549
olathe,0.48534898484224126,15229.0,2746.0,48461.0,0.02696385024575768,1824.0,0.003289473684210526,0.03362985882807967,0.0021929824561403508,0.0634620812436223,0.1958273039459191,0.8100760962686191
prairie village,0.7263856621307667,1041.0,151.0,54167.0,0.04862306368330465,22508.0,0.012084592145015106,0.061979272505588295,0.002488004265150169,0.045459081836327346,0.22874132804757186,0.8489593657086224
salina,0.3066189963930899,8262.0,1816.0,32903.0,0.022293538724860933,46567.0,0.04183219876736745,0.11848676151889193,0.002297764511349239,0.14277128547579299,0.34251392377416184,0.7009500928251611
shawnee,0.4462293916366707,10258.0,961.0,41057.0,0.02021563342318059,31627.0,0.05302431466784709,0.04474723232948827,0.0017043740573152338,0.06830036865372555,0.23414291602424167,0.807180911963607
topeka,0.2938859272538567,26548.0,4882.0,33704.0,0.03753075982427271,125655.0,0.05705304205960766,0.09909519604085781,0.0026103219131749632,0.11522936690433258,0.3404556771276944,0.7233751556050579
wichita,0.3084505547629435,68974.0,17830.0,32360.0,0.055072190897109394,390080.0,0.06494821575061525,0.11163727726383309,0.002163658736669401,0.14198103376406837,0.3321163897339886,0.6643341914345893
bowling green,0.33122164867824183,9152.0,2076.0,21666.0,0.057633399209486166,2899.0,0.017592273197654364,0.12238439679669336,0.002414625733011383,0.23321482183771827,0.3401098663437,0.6398200614213417
covington,0.2750017896771422,8691.0,2476.0,35964.0,0.03470475807262851,40350.0,0.03385377942998761,0.13722101520837449,0.004883918459796149,0.24251542429452816,0.46194252234961364,0.5615435122986009
elizabeth,0.3291383016839842,5869.0,1323.0,40228.0,0.018908243216991517,1424.0,0.011938202247191011,0.13329057087876844,0.007022471910112359,0.07054183813443073,0.43294440631434455,0.6797872340425531
frankfort,0.3000418541383279,5975.0,1239.0,31537.0,0.02481203007518797,19352.0,0.011781727986771393,0.058662726265238274,0.0018602728400165358,0.1465438126353658,0.3999786659081212,0.7029227705873987
henderson,0.16100070142623335,9586.0,2113.0,30516.0,0.03347336133893446,28368.0,0.027037507050197404,0.06518497479230277,0.003829873009473896,0.23267361850039014,0.5414591061649885,0.5818406641936054
hopkinsville,0.24663698148582142,6730.0,1928.0,30545.0,0.13567942813939102,30895.0,0.03799967632302961,0.10839322212698622,0.003592814371257485,0.2277172973907033,0.48687210668140674,0.558695501969184
independence,0.24104450917267106,6533.0,714.0,37255.0,0.010941046383053018,6086.0,0.01692408807098258,0.014881820834549168,0.001971738416036806,0.033265349180673746,0.24600392596747056,0.7895751542344364
jefferson,0.39568629665179833,3674.0,422.0,38807.0,0.05346576500422654,4123.0,0.010914382731021102,0.02892018779342723,0.0019403347077370846,0.06186992757579066,0.32579333381744247,0.702635974148573
madisonville,0.15641539121727935,5575.0,1139.0,36755.0,0.0474823585695491,18711.0,0.015392015392015393,0.12429667519181585,0.0032601143712254824,0.18113756328773026,0.5178890392422192,0.5982679296346414
nicholasville,0.2842087747517888,4999.0,1105.0,30659.0,0.06132381570408826,31188.0,0.025939463896370397,0.06949458483754513,0.00243683468000513,0.12165963431786217,0.4778576396939485,0.5888178596270411
paducah,0.23897286059448222,5243.0,1608.0,31732.0,0.03185437997724687,24832.0,0.05573453608247423,0.15208642236814235,0.003100837628865979,0.20708734583544516,0.5047305288055415,0.5511488427099173
radcliff,0.13615118878276772,4919.0,1239.0,30885.0,0.10323821737736454,22998.0,0.03709018175493521,0.15188028374307647,0.0021741020958344205,0.17160753562207134,0.5678538900340347,0.6008820286659317
alexandria,0.1835843275311298,9779.0,3854.0,25916.0,0.07581227436823104,9692.0,0.012278167560874948,0.1535782606563006,0.0020635575732562937,0.28026147887796904,0.5902226023543181,0.41560692340588357
baton rouge,0.3206353118566416,42825.0,11184.0,25503.0,0.07299870898425653,220648.0,0.06286936659294441,0.21170483460559797,0.003489721184873645,0.23671190274243709,0.43440674401806695,0.5477091733640544
central,0.25652197893111245,6168.0,1147.0,50036.0,0.015633142261594582,5380.0,0.025464684014869888,0.12857142857142856,0.0018587360594795538,0.06767480671639249,0.27066516808010627,0.7551513913013862
houma,0.17781597038603913,7697.0,2348.0,36095.0,0.07109394783489491,32771.0,0.051997192639834,0.10162746073484472,0.0027158158127612827,0.14926708841228206,0.4750283942658931,0.6065629124842681
lake charles,0.2665195808052951,16739.0,6118.0,28506.0,0.05079091170549324,78733.0,0.04216783305602479,0.16989488151900023,0.0022100008890808174,0.26733220218600795,0.5308719232373801,0.5197642886942011
monroe,0.22848194927212032,10708.0,2980.0,23733.0,0.04909121793782911,19466.0,0.004520702763793281,0.1306427642578488,0.002876810849686633,0.4354225047274053,0.6125962149952852,0.41130676958838625
ruston,0.4499716820841986,2976.0,485.0,15150.0,0.015765199161425575,22148.0,0.034404912407440855,0.15113691340106433,0.0020769369694780566,0.4018300998636224,0.4986403668980072,0.5057023418158204
shreveport,0.25184876575356735,41540.0,13857.0,30207.0,0.06236869258214095,187556.0,0.05717758962656486,0.19732566309502897,0.003780204312312056,0.26223063003783514,0.5152565191961773,0.537084652990057
bangor,0.4144223625557207,5203.0,638.0,33831.0,0.02005784708249497,31872.0,0.03787023092369478,0.11475632997549687,0.00294929718875502,0.11190491868045038,0.4175004779810082,0.6917341150978268
biddeford,0.28229811760377704,6362.0,1375.0,30190.0,0.013767954156433728,21545.0,0.031144116964492922,0.10917707099243598,0.003620329542817359,0.12673258177785993,0.4133273703041145,0.66520572450805
portland,0.5739616178130718,6882.0,3134.0,38484.0,0.031241543873459447,9281.0,0.004525374420859821,0.09211106214191274,0.0014007111302661351,0.12004191450673406,0.3068223668057943,0.7335195187822244
saco,0.35553649120656905,4423.0,1048.0,37940.0,0.0033757648217174205,19908.0,0.01617440225035162,0.03845338983050847,0.002310628892907374,0.05710407239819004,0.29190751445086704,0.8206737716763006
south portland,0.4550182810649364,4063.0,693.0,41887.0,0.020487551867219917,25686.0,0.023904072257260763,0.06235469943540352,0.0022580393988943393,0.055871960091457076,0.2751891195879607,0.7957106067922098
westbrook,0.33125,5174.0,212.0,38235.0,0.027899686520376176,19166.0,0.015652718355421057,0.054858047732156995,0.0022435562976103516,0.1955160867666327,0.4318435483088271,0.717377590139273
annapolis,0.5566230099600031,3958.0,1513.0,50426.0,0.033881232544297424,39277.0,0.030323089849021056,0.07047717574033363,0.003768108562262902,0.039350891746163415,0.33025887459308634,0.8368470004650442
baltimore,0.3329900610705305,118267.0,40849.0,37654.0,0.07310009191237246,597239.0,0.06187974998283769,0.17416470155881542,0.004922652405485911,0.20224183830741208,0.47687138949568836,0.575552662685454
bowie,0.4628035585477278,9473.0,1358.0,55528.0,0.04990763453559856,59093.0,0.016160966611950656,0.025568441238243082,0.0013707207283434586,0.0684247671836538,0.3129797207960575,0.8030805158232739
carney,0.38105841663902973,5742.0,427.0,41901.0,0.054788243765137135,656.0,0.004573170731707317,0.08043801541165338,0.001524390243902439,0.10687097722743163,0.40464659685863874,0.7506217277486911
college park,0.42143969544903964,2263.0,387.0,6371.0,0.034225131635121676,15278.0,0.0795261159837675,0.10992541594951233,0.008378059955491556,0.2938013155999424,0.1891639711370988,0.8336028862901219
columbia,0.632841965654919,9392.0,1392.0,55174.0,0.05768306910987578,10491.0,0.007530264035840244,0.07302753151973053,0.0027247956403269754,0.07264687302590019,0.2992107840313382,0.7797492175048486
cumberland,0.19892269175328123,4559.0,1220.0,31094.0,0.08394859174186492,1936.0,0.005165289256198347,0.1841211564938045,0.0027146250424160165,0.2274073660090538,0.6038223418573351,0.533028263795424
edgewood,0.2344747886381607,4674.0,679.0,40373.0,0.06527517198248906,3044.0,0.02266754270696452,0.07012345679012345,0.005256241787122208,0.16892748006260713,0.4076321667907669,0.605994043186895
essex,0.1452122191217506,12068.0,1862.0,37979.0,0.0601316819374741,759.0,0.0,0.0795091397162214,0.0013175230566534915,0.08483115111122773,0.489953105760918,0.5441041628461397
frederick,0.4019668219083176,11831.0,2242.0,40934.0,0.03537013943997279,14238.0,0.0009832841691248771,0.08083090150302802,0.0017558645877229948,0.08216487067431565,0.3006331335195766,0.7247202841379697
germantown,0.5393348703975407,9178.0,2628.0,51848.0,0.014528243646465686,1279.0,0.022673964034401875,0.05638827071606231,0.003245840468218877,0.06328327539036832,0.28716732669691974,0.7694066949938009
greenbelt,0.4740849194729136,3635.0,790.0,40060.0,0.04778830963665087,23417.0,0.03570055942264167,0.009269521410579346,0.0026903531622325663,0.10510789622565263,0.30319619998389824,0.7344819257708719
laurel,0.4515159792406446,3878.0,1548.0,45031.0,0.03694218579934695,4469.0,0.06422018348623854,0.08912090985364035,0.004475274110539271,0.05777830077665333,0.26578427499012247,0.7575266693006717
montgomery village,0.40533865298755584,5005.0,787.0,37199.0,0.050332435848123525,4621.0,0.002813243886604631,0.12545469926402167,0.0008656135035706557,0.07116141732283465,0.2710959127177984,0.7497801660967269
olney,0.5968659220162841,4004.0,859.0,52173.0,0.04009223095383747,8800.0,0.027386363636363636,0.030343671416596815,0.0014772727272727272,0.03673295454545455,0.22928977272727272,0.8513352272727273
parkville,0.33638066357474133,6899.0,1420.0,45386.0,0.045810410495133305,7143.0,0.019459610807783845,0.12554112554112554,0.00251994960100798,0.060124200225818596,0.3000564546480994,0.7384895245264083
salisbury,0.35870343839541546,4353.0,1773.0,25374.0,0.10219240445669103,33132.0,0.05185319328745624,0.09911625780892884,0.0032596885186526622,0.2835658168991502,0.45154144360347054,0.5511968494246507
takoma park,0.581839258114374,1820.0,1036.0,37262.0,0.031385927505330494,17893.0,0.026826133124685632,0.0270900842514582,0.002570837757782373,0.12177399148083187,0.26029906912259854,0.6438898791839969
arlington,0.7348899428432446,3757.0,701.0,71567.0,0.028623068127328392,45614.0,0.004472311132547025,0.015486279257465698,0.0017100013153856272,0.04269098598995506,0.18447222773477984,0.9037286939648519
attleboro,0.29096908964306256,10570.0,952.0,45533.0,0.023389082265047968,44959.0,0.014368646989479303,0.08276518154431584,0.0019128539335839321,0.05421551955607268,0.41455901064803446,0.7211643636850682
beverly,0.564075108034724,5704.0,771.0,46183.0,0.012446024892049785,42317.0,0.006002315854148451,0.04454199212445936,0.001630550369827729,0.11593072242159463,0.279265861099767,0.8250894851899008
brockton,0.16555650533038724,20409.0,5356.0,35171.0,0.08517712250148426,95287.0,0.027821213806710255,0.07201889020070838,0.0022878252017588968,0.17829935736476998,0.5445286141702209,0.49372970908396463
brookline,0.8097969543147208,2667.0,439.0,60763.0,0.03952195664257921,58928.0,0.009503122454520771,0.09001427605379818,0.002681238121096932,0.1191969015405457,0.18975842123171147,0.8841782919360327
cambridge,0.7973015812632354,4460.0,1758.0,54381.0,0.033093351889519326,2078.0,0.006256015399422521,0.08227271846729044,0.00048123195380173246,0.11550646708327278,0.19164347752761615,0.8747111898136436
chelsea,0.18958525715662264,7897.0,2018.0,35494.0,0.06524053327926192,40496.0,0.02138482813117345,0.07736212880833011,0.0028397866455946268,0.21236586875773833,0.6145120081757792,0.37743995912110373
chicopee,0.26322283016843684,14050.0,2928.0,35858.0,0.05005462310060582,55293.0,0.030094225308809435,0.07739864463202949,0.0028394190946412746,0.07407270714153903,0.4362280136292476,0.6880744083248918
danvers,0.4688481552669823,4059.0,1474.0,44522.0,0.0655452796226181,1107.0,0.0018066847335140017,0.0,0.0020242914979757085,0.054658110201371984,0.349634874972339,0.7955668658257726
dedham,0.5898716870004207,3467.0,568.0,65386.0,0.02017426273458445,25203.0,0.013252390588422014,0.07278735375547021,0.002340991151847002,0.04388210039630119,0.24998969199686635,0.849049602111079
everett,0.20370795545861553,13299.0,2242.0,35103.0,0.04864590140129239,47195.0,0.018412967475368153,0.058305006625568936,0.0029452272486492214,0.1377039979276401,0.48663759606251616,0.562235558241948
fall river,0.15650462253343875,21887.0,6453.0,32022.0,0.08348223148699623,89066.0,0.020973210877326925,0.07561160028293373,0.003211101879505086,0.24485314922754797,0.6312071966186742,0.4647966910019664
fitchburg,0.19790744466800805,9605.0,1074.0,30791.0,0.04886114863291257,40621.0,0.018660298860195466,0.09744199881023201,0.0023386918096551046,0.14238719370046107,0.5413524477961124,0.5967794121307151
framingham,0.48352599991944256,11716.0,2251.0,45565.0,0.047262329560224026,73127.0,0.015028648789092948,0.03280684789226747,0.0019555020717382087,0.08125741399762752,0.4377379757797358,0.612626977690415
gloucester,0.3636284646798158,7272.0,423.0,40807.0,0.04046442119783883,30362.0,0.007311771293063698,0.117786391042205,0.002173769843883802,0.10099272005294507,0.43070814030443416,0.7205162144275314
haverhill,0.2617174136161478,14070.0,2184.0,36285.0,0.0594222187426603,63935.0,0.018456244623445688,0.06287633163501621,0.0016892156096035035,0.08812690780837301,0.43540624556199015,0.6487936502927114
holyoke,0.24010994404633357,11125.0,2772.0,35901.0,0.03239773066587041,2204.0,0.0027223230490018148,0.10210440010931948,0.0018148820326678765,0.1757189316534788,0.5691208370549955,0.5070052315937221
leominster,0.276655781363939,9902.0,1704.0,42830.0,0.039986329460013674,41631.0,0.02017727174461339,0.0328303763886586,0.0022098916672671806,0.1311324858620523,0.3975520431765613,0.7167742868157286
lexington,0.896341193646861,896.0,376.0,117118.0,0.03202888423014209,326070.0,0.03307878676357837,0.04404981549815498,0.005673758865248227,0.022365382277865564,0.19888780843563875,0.9102345934119364
lowell,0.2571785104426639,27511.0,4969.0,36464.0,0.04306299509619012,9723.0,0.014913092666872364,0.05162858310998047,0.002468373958654736,0.13949464458675392,0.44010222456663695,0.5958855521399858
lynn,0.20066995008540206,17324.0,6020.0,32329.0,0.06507306933633104,94449.0,0.01919554468549164,0.046087920649665874,0.003125,0.15949331728909708,0.5577845617095508,0.5066852456575155
malden,0.4203364502909412,11016.0,1958.0,48448.0,0.030627348286462484,60746.0,0.01450301254403582,0.05959150981177413,0.0018272808086129129,0.126730705531633,0.4146737330241802,0.62606823451474
medford,0.5419322076932842,7893.0,1417.0,49788.0,0.028262894399813714,57484.0,0.011185721244172291,0.08206098843322818,0.0021223296917403105,0.1264444968524935,0.28255286211870667,0.8085001583224853
melrose,0.6538216404373192,3512.0,249.0,70037.0,0.03565466253279275,28120.0,0.007254623044096728,0.05053781799556087,0.0017425320056899004,0.026784426820475847,0.23316510454217737,0.8922494592645999
new bedford,0.16248283523367227,21623.0,5770.0,35979.0,0.029603512506652475,94613.0,0.029171466923150095,0.07071090047393365,0.0031813809941551373,0.20199912711169776,0.5617212355951862,0.48492748379957223
newton,0.8112078346028292,4898.0,964.0,61274.0,0.018581617320268355,2855.0,0.011908931698774081,0.07673998192226575,0.0024518388791593695,0.05594353823754411,0.23669522030345833,0.8783318904633891
northampton,0.6302161139328752,2486.0,555.0,30242.0,0.030082270928845068,28735.0,0.020010440229685053,0.030940492755995745,0.00243605359317905,0.12141755297556223,0.392584791923887,0.7299368145834847
norwood,0.4689704480457579,5307.0,923.0,47867.0,0.017564610562422377,295.0,0.0,0.06193316447422175,0.002467020729826966,0.05676975007671588,0.374177715668564,0.7958348955315451
peabody,0.31583857617874317,11858.0,1931.0,46512.0,0.020694458262859417,1098.0,0.0273224043715847,0.04681105047748977,0.00273224043715847,0.05235085321640757,0.40601332498149306,0.749596644078735
pittsfield,0.3090041557641989,10326.0,1660.0,31326.0,0.04501779359430605,4228.0,0.01229895931882687,0.13546958447310148,0.0021286660359508044,0.1068036253776435,0.5627364514807586,0.6359430347719223
reading,0.6576410942113767,2708.0,166.0,71247.0,0.026006282416538826,25305.0,0.004702627939142462,0.049084387389088165,0.002450108674175064,0.019482833722726012,0.2754920207500099,0.8900724666376272
revere,0.26104876353163176,16507.0,2210.0,36734.0,0.05455469767737426,53654.0,0.015413575875051254,0.07236842105263158,0.002106087151004585,0.13824619342946565,0.4690372612067335,0.6409116701342916
salem,0.5109726094800722,6502.0,827.0,41963.0,0.042175616501498044,1637.0,0.010384850335980453,0.061505832449628844,0.002443494196701283,0.12219744382898112,0.37131781146266163,0.7244829267160333
saugus,0.31301737469298646,6945.0,1034.0,48573.0,0.019129805081165893,28378.0,0.015258298682077665,0.06749496306245803,0.0025371766861653393,0.06816223977027998,0.3890448938968471,0.8169409590161021
somerville,0.6363967182744475,9814.0,2227.0,51959.0,0.025252525252525252,81668.0,0.014632414164666699,0.08687741642028655,0.002600780234070221,0.11113947314682458,0.22091535433070866,0.8125615157480315
taunton,0.2408492628249849,14344.0,3376.0,40920.0,0.05559248292948214,57028.0,0.009907413901942904,0.06698886820108545,0.002121764747141755,0.12708788498132356,0.526976841957748,0.6539957257471184
wakefield,0.4497264021887825,5430.0,656.0,62441.0,0.03201401050788091,27178.0,0.007395687688571639,0.034070418525196926,0.0016189565089410553,0.04452773613193403,0.32796101949025486,0.8169415292353823
waltham,0.5726439171944419,6900.0,2152.0,43947.0,0.029850746268656716,62737.0,0.009866585906243525,0.05806090192469289,0.0028053620670417776,0.09773619731818099,0.28726718047527294,0.7646274887604367
wellesley,0.8277692504476848,686.0,259.0,44870.0,0.01964045299754494,29651.0,0.004283160770294425,0.08766880673013062,0.001854912144615696,0.038803218236674486,0.1786579584957337,0.9114084061940377
winchester,0.7761936339522546,1427.0,143.0,94856.0,0.016726403823178016,10585.0,0.008691544638639585,0.0,0.002550779404818139,0.03462004500605851,0.16357971265362645,0.9399774969707461
woburn,0.4322534147848171,7427.0,1591.0,51764.0,0.027986580031426508,40251.0,0.012049390077265161,0.04643044161284692,0.0020869046731758216,0.09057770626979737,0.33499212283377927,0.7704618770161794
worcester,0.30780392092202674,37219.0,9947.0,32251.0,0.03784435954152423,184945.0,0.026835005001486927,0.08546669312694317,0.002735948525237233,0.17074719002970123,0.470446649313308,0.594726466776305
adrian,0.20596502186133667,5055.0,1209.0,17291.0,0.017861129716454566,20334.0,0.03039244614930658,0.06336120598280533,0.001622897609914429,0.31387270282384583,0.5215519399249061,0.5812265331664581
allendale,0.3495827843653931,2590.0,399.0,12456.0,0.10527488855869242,6795.0,0.005592347314201619,0.05221542592868865,0.0029433406916850625,0.2049255751014885,0.1399965022735222,0.9126005596362364
allen park,0.2762144475207652,5714.0,1039.0,50329.0,0.029685005080563216,26945.0,0.020263499721655222,0.033008887008040624,0.0016700686583781777,0.06559646759467146,0.3219055435350295,0.835783033649183
ann arbor,0.761045295118243,4647.0,1094.0,27667.0,0.016271566839668957,122893.0,0.01986280748293231,0.10150184299270645,0.0012449854751694564,0.20407168109228332,0.19034531301061663,0.865880125019901
auburn hills,0.4247258225324028,4007.0,651.0,32646.0,0.057740938465861195,24393.0,0.025417127864551307,0.06439809732894256,0.002213749846267372,0.12673648215430647,0.288255074342665,0.7466272333184784
battle creek,0.20278163312514458,12839.0,2765.0,26561.0,0.061319127735407965,60607.0,0.04230534426716386,0.14735881255705044,0.002177966241523256,0.20588765395013517,0.41991074630433917,0.6569311073036618
bay,0.1681673232039017,7638.0,1503.0,30656.0,0.07146734213859236,1805.0,0.014958448753462604,0.10454755461685697,0.00221606648199446,0.22942389999076268,0.45401360963143145,0.6267512393386089
dearborn,0.3032213521321245,12707.0,4063.0,31870.0,0.051444643313730505,93902.0,0.025739600860471556,0.09269461077844311,0.00249195970266874,0.25700085506626763,0.550978108740478,0.498498915586705
dearborn heights,0.21728978306318047,12091.0,3081.0,31748.0,0.04072398190045249,55368.0,0.019957376101719406,0.05636000195017308,0.0017699754370755672,0.16539268448417405,0.5143995488202012,0.5301180708425055
detroit,0.1666194947548608,154232.0,52626.0,27046.0,0.11162507525228647,663502.0,0.06387169895493909,0.2571693134198869,0.004711364848937908,0.3060724200179002,0.5906174548134999,0.43890815275030276
east lansing,0.7643255750646523,713.0,25.0,7289.0,0.06403992829777512,47913.0,0.019869346523907917,0.09710967906590953,0.0013357543881618768,0.4066123188405797,0.1474047326057574,0.8561255572814751
eastpointe,0.1529317876344086,10146.0,2630.0,30576.0,0.061795710650672485,32340.0,0.0326530612244898,0.046741573033707864,0.001422387136672851,0.15018738288569644,0.41896567848124944,0.630786495838399
farmington hills,0.6204851289963144,6840.0,1212.0,52162.0,0.029787520172135557,81262.0,0.010472299475769732,0.039473684210526314,0.001698210725800497,0.06369585540666875,0.26173568545373,0.8492799122938157
ferndale,0.5313354965960425,2844.0,596.0,42440.0,0.019397690391727677,1363.0,0.020542920029347028,0.08531265147842947,0.003668378576669112,0.056255463567645395,0.24348228518537562,0.8221319483724996
flint,0.13479009276083007,22475.0,7061.0,23508.0,0.17331955492538031,95212.0,0.0346069823131538,0.24398424692381615,0.0012288367012561442,0.3264191443691157,0.6836018217855185,0.39701851305191244
grand rapids,0.3643222789310263,29507.0,7883.0,29996.0,0.053365824493382494,201799.0,0.02562450755454685,0.09843481513518568,0.0018235967472584106,0.2236560911679738,0.3961336513096269,0.588929564200325
hamtramck,0.18962017976224993,3702.0,1634.0,21688.0,0.050188501413760606,21633.0,0.027504275874820877,0.12371735074626866,0.0016178985808718161,0.363093522217189,0.6608588452845695,0.2747893979864393
holland,0.3569463228093084,5104.0,1980.0,29556.0,0.020227272727272726,2484.0,0.004428341384863124,0.08404357815163419,0.0008051529790660225,0.16089728611009113,0.33844614871623874,0.7255145654612143
inkster,0.07448717948717949,5727.0,2456.0,22398.0,0.05927590080359457,24268.0,0.03486072193835504,0.19121580809388214,0.001524641503214109,0.4189003864854756,0.6213539940338084,0.4260855154126616
jackson,0.16865227103499628,7232.0,2521.0,21528.0,0.10385325943520718,4797.0,0.03585574317281635,0.14982599670309543,0.0020846362309776944,0.29085542017334504,0.5865982927363121,0.44632750695725587
kalamazoo,0.31178187982670935,8968.0,2844.0,20883.0,0.03276549136585025,76827.0,0.05949731214286644,0.12928893905191874,0.003410259414008096,0.26255006581088924,0.40368366340592265,0.6444411866620465
kentwood,0.2892039130689473,8563.0,2465.0,33802.0,0.025483637366805752,52274.0,0.02444810039407736,0.01157905022474106,0.0015112675517465661,0.04914753971028001,0.29859955897713647,0.7543425277573601
lincoln park,0.11276287164612038,8899.0,3741.0,31130.0,0.03406271148206632,36336.0,0.028649273447820343,0.07463436068043437,0.001486129458388375,0.21560518334711884,0.5014612627515853,0.546236559139785
livonia,0.3959625299542517,15096.0,2190.0,44535.0,0.03254709450830141,93644.0,0.016925804109179446,0.053825989264760954,0.0017085985220622784,0.05830082358040745,0.3245438074284975,0.8394913938138994
madison heights,0.2523989267360953,7012.0,1202.0,40668.0,0.015902346155999777,30081.0,0.02154183703999202,0.07043865225683407,0.001861640238024002,0.09151403125525122,0.38477566795496554,0.7140984708452361
marquette,0.45894499112760123,3102.0,467.0,21022.0,0.04381757580684497,20599.0,0.010097577552308364,0.054115695625129585,0.0018932957910578183,0.18427275226835305,0.33848972114797476,0.7452167718298393
